time,site_id,p_ac_kw,p_dc_kw,p_dc_stc_kw,poa_total_wm2,t_cell_c,tier_used,fit_quality,source,quality
2024-11-28 00:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,4,3,low,physics_sdm,0
2024-11-28 01:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,4,3,low,physics_sdm,0
2024-11-28 02:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,4,3,low,physics_sdm,0
2024-11-28 03:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,3,3,low,physics_sdm,0
2024-11-28 04:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,3,3,low,physics_sdm,0
2024-11-28 05:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,3,3,low,physics_sdm,0
2024-11-28 06:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,2,3,low,physics_sdm,0
2024-11-28 07:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,2,3,low,physics_sdm,0
2024-11-28 08:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,33.06112639416654,34.172815938591235,28399.68,1.3943012648581095,2.0480793539606243,3,low,physics_sdm,0
2024-11-28 09:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,2912.7868332594107,3010.7300983819123,28399.68,105.77932776988816,6.647563026547868,3,low,physics_sdm,0
2024-11-28 10:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,7047.166953598934,7284.129896927853,28399.68,254.97309579166964,12.792175716954125,3,low,physics_sdm,0
